"2020-11-01 00:00:00",-94.408305,134.49636002,125.9577788,34.159825150367,268.36982664718,311.62285427876,1397
"2020-11-01 01:00:00",-140.25648,-58.9564645,83.776361,48.654048787853,267.48809441339,309.93059475479,1429
"2020-11-01 02:00:00",-183.34307,84.307508,-21.282898,28.610481424411,264.62657557806,307.53401408757,1483
"2020-11-01 03:00:00",-102.76229,133.702175,58.519691,47.937270320762,265.12100599318,307.62246851893,1410
"2020-11-01 04:00:00",-108.9568405,155.6067103,104.0629528,51.309360523077,265.35271472376,308.19294598388,1441
"2020-11-01 05:00:00",-12.5012313,268.66458,2.2404905,38.925500683652,270.73844494615,314.00476812117,1398
"2020-11-01 06:00:00",-78.805639,95.4678329,-205.8842227,42.607008584556,273.35331074867,316.47450544423,1401
"2020-11-01 07:00:00",-72.1720105,43.060744,-247.18015,41.182439743018,275.29895654392,318.32773514658,1392
"2020-11-01 08:00:00",-81.509005156,12.3064263,-232.83337,42.743479667696,287.23563725237,337.40698852201,1415
"2020-11-01 09:00:00",-3.624921,-303.33974,-47.21931749,27.838278652188,306.17184175138,362.13953161464,1376
"2020-11-01 10:00:00",73.9368514,-304.81936,134.845414,42.342027940347,296.09405779226,346.19559392228,1399
"2020-11-01 11:00:00",170.863206,-182.071944,59.2553159,50.988090319569,292.01502723768,339.12643283393,1445
"2020-11-01 12:00:00",-86.506713,140.443494,-304.26374,56.0717796832,296.96892159141,351.72756274429,1400
"2020-11-01 13:00:00",-212.24114,309.75936,-201.76168,25.346987719379,252.18667511186,299.4976724771,1465
"2020-11-01 14:00:00",-313.19155,283.55078,-177.48607,12.934204850093,267.11223256209,313.97292002276,1520
"2020-11-01 15:00:00",-336.2565,207.51495,-234.89605,15.007914547757,265.42710585908,311.68986588445,1506
"2020-11-01 16:00:00",-359.04436,125.621499,-313.25373,16.696410782849,258.4070691128,302.23655604124,1505
"2020-11-01 17:00:00",-267.73914,-70.0752499,-334.08445,35.099176100272,279.12070371771,324.68544382064,1496
"2020-11-01 18:00:00",-436.47196,185.28467,-84.64352,10.536691946528,257.54250232572,301.03627156726,1583
"2020-11-01 19:00:00",-456.79203,190.51185,23.932796,15.087173596796,255.60559727657,298.94889570652,1604
"2020-11-01 20:00:00",-473.7478,175.73304,32.094321,5.1405737399851,253.99582351456,295.70198700581,1652
"2020-11-01 21:00:00",-472.97066,105.391166,36.955536,8.4498723279678,253.9572565782,295.41959544537,1631
"2020-11-01 22:00:00",-488.95144,61.536376,1.42888475,4.9324531281608,255.69948264078,296.10444947624,1631
"2020-11-01 23:00:00",-491.78245,48.118259,-4.37037937,3.7262655838057,255.24706842951,295.08289359907,1661
"2020-11-02 00:00:00",-495.13226,20.0526495,10.7338928,10.22802242202,257.50575855592,296.16011315901,1688
"2020-11-02 01:00:00",-508.95066,-68.994869,8.9619651,19.854036631166,253.72231061941,290.83486383253,1738
"2020-11-02 02:00:00",-511.43344,-16.9192816,119.433345,19.702415805058,246.5817519746,284.31954923507,1740
"2020-11-02 03:00:00",-489.54582,74.914378,173.50612,20.836799538642,246.626969239,284.63739394435,1734
"2020-11-02 04:00:00",-416.55668,227.3016,115.2458288,39.101389285929,255.02108230725,295.15085443694,1679
"2020-11-02 05:00:00",-436.92309,6.4560464,191.3775641,37.309110160198,250.25018197412,288.29337174684,1732
"2020-11-02 06:00:00",-353.72993,-222.301042,162.280274,72.482355278117,254.00091842996,291.43515238781,1694
"2020-11-02 07:00:00",-290.53931,-237.08534,119.747899,37.227988695675,292.16547278696,335.11030805981,1630
"2020-11-02 08:00:00",-277.63561,-227.99553,109.781513,40.174052482159,291.78837435404,327.8928027362,1731
"2020-11-02 09:00:00",-218.258538,-121.1336512,134.760216,39.878776129077,277.14649548606,315.31704168835,1648
"2020-11-02 10:00:00",-254.87384,-204.473384,204.61145,27.079853584464,257.64521184545,294.78708045323,1651
"2020-11-02 11:00:00",-145.045918,-324.36448,119.800249,40.024852324336,256.64906958136,299.40678549528,1644
"2020-11-02 12:00:00",-153.99916,-293.10212,125.712291,23.261055518353,248.80453501483,286.9048225243,1614
"2020-11-02 13:00:00",-229.14535,-216.294,88.683046,17.681949292114,251.05514680898,288.0318431839,1473
"2020-11-02 14:00:00",-211.43231,-235.07806,115.365048,19.077727998113,243.22205817104,280.38778125995,1578
"2020-11-02 15:00:00",-161.9415,-213.108419,99.841756,28.104061227933,251.86732939463,289.34149177669,1576
"2020-11-02 16:00:00",-188.03581,157.55687125,53.0925449,31.734400331044,249.67457507931,288.58210292355,1552
"2020-11-02 17:00:00",-101.683601,190.40996,41.9516661,56.924744357869,247.62914791853,288.16357758198,1529
"2020-11-02 18:00:00",-110.8040287,213.45178,-21.58438845,39.223496081363,246.55183783832,287.28797848924,1528
"2020-11-02 19:00:00",-88.2394375,204.78932,-24.5308552,33.913885277994,248.97375758482,291.14015963873,1501
"2020-11-02 20:00:00",-166.58293,195.66429,22.158907816,18.482895728477,245.36526374872,288.50050218687,1529
"2020-11-02 21:00:00",-222.68389,168.46305,50.367006,19.596999037264,238.45508897119,282.11758446526,1559
"2020-11-02 22:00:00",-249.49104,78.5136833,18.5503172,21.989856378979,237.92623892944,280.75206927851,1567
"2020-11-02 23:00:00",-207.91056,119.441235,-4.47410402,22.791518940252,246.94258355038,287.60288754855,1413
"2020-11-03 00:00:00",-119.4014727,168.696943,-25.6421684,35.607093106195,245.01653246559,284.97880927124,1531
"2020-11-03 01:00:00",-222.673314,87.353347,-17.5076441,32.693200789487,245.45303185064,284.13223352015,1463
