"2020-02-25 00:00:00",50,0,0,0,
"2020-02-25 00:01:00",50,0.19199628115148,0,0,
"2020-02-25 00:02:00",50,0.18874451601305,0,0,
"2020-02-25 00:03:00",50,0.44358078656542,0,0,
"2020-02-25 00:04:00",50,0.36896646763358,0,0,
"2020-02-25 00:05:00",50,0.14911343829783,0,0,
"2020-02-25 00:06:00",50,0.21768946024096,0,0,
"2020-02-25 00:07:00",50,0.13635666176979,0,0,
"2020-02-25 00:08:00",50,0.36365687950319,0,0,
"2020-02-25 00:09:00",50,0.28182747679387,0,0,
"2020-02-25 00:10:00",50,0.52328927890413,0,0,
"2020-02-25 00:11:00",50,1.8940060609631,0,0,
"2020-02-25 00:12:00",50,0.35712789453736,0,0,
"2020-02-25 00:13:00",50,0.1546503896545,0,0,
"2020-02-25 00:14:00",50,0.15852719797196,0,0,
"2020-02-25 00:15:00",50,0.44691100069817,0,0,
"2020-02-25 00:16:00",50,0.28397905556572,0,0,
"2020-02-25 00:17:00",50,0.36494541307023,0,0,
"2020-02-25 00:18:00",50,0.19158193466504,0,0,
"2020-02-25 00:19:00",50,0.49309766784786,0,0,
"2020-02-25 00:20:00",50,0.20277300099619,0,0,
"2020-02-25 00:21:00",50,0.38039628248709,0,0,
"2020-02-25 00:22:00",50,2.9162239159773,0,0,
"2020-02-25 00:23:00",50,0.80086387638599,0,0,
"2020-02-25 00:24:00",50,0.75475254759424,0,0,
"2020-02-25 00:25:00",50,0.49702700097681,0,0,
"2020-02-25 00:26:00",50,3.733430982421,0,0,
"2020-02-25 00:27:00",50,1.3115904215269,0,0,
"2020-02-25 00:28:00",50,0.52145442322412,0,0,
"2020-02-25 00:29:00",50,0.19641101931664,0,0,
"2020-02-25 00:30:00",50,0.48308266334552,0,0,
"2020-02-25 00:31:00",50,0.41269514101937,0,0,
"2020-02-25 00:32:00",50,0.49070004592317,0,0,
"2020-02-25 00:33:00",50,0.18610156874406,0,0,
"2020-02-25 00:34:00",50,0.50639764118724,0,0,
"2020-02-25 00:35:00",50,0.20925634313205,0,0,
"2020-02-25 00:36:00",50,0.074964805909173,0,0,
"2020-02-25 00:37:00",50,0.18849085581269,0,0,
"2020-02-25 00:38:00",50,0.23376305058969,0,0,
"2020-02-25 00:39:00",50,0.17928585444479,0,0,
"2020-02-25 00:40:00",50,0.27675367471634,0,0,
"2020-02-25 00:41:00",50,0.77735852907394,0,0,
"2020-02-25 00:42:00",50,0.47257996434466,0,0,
"2020-02-25 00:43:00",50,0.45934805594451,0,0,
"2020-02-25 00:44:00",50,0.2538946468518,0,0,
"2020-02-25 00:45:00",50,0.92336821463596,0,0,
"2020-02-25 00:46:00",50,0.38035966071601,0,0,
"2020-02-25 00:47:00",50,0.56676459508688,0,0,
"2020-02-25 00:48:00",50,0.66306156843539,0,0,
"2020-02-25 00:49:00",50,0.53461732925569,0,0,
"2020-02-25 00:50:00",50,0.62666157504676,0,0,
"2020-02-25 00:51:00",50,0.77596985154322,0,0,
"2020-02-25 00:52:00",50,0.25769216208492,0,0,
"2020-02-25 00:53:00",50,0.16978693412627,0,0,
"2020-02-25 00:54:00",50,0.63874809021711,0,0,
"2020-02-25 00:55:00",50,0.96371720130129,0,0,
"2020-02-25 00:56:00",50,1.8612220087846,0,0,
"2020-02-25 00:57:00",50,1.8737547206343,0,0,
"2020-02-25 00:58:00",50,1.4938947947976,0,0,
"2020-02-25 00:59:00",50,0.35062918719924,0,0,
"2020-02-25 01:00:00",50,0.58929976199215,0,0,
"2020-02-25 01:01:00",50,0.090662197971371,0,0,
"2020-02-25 01:02:00",50,0.23004626453172,0,0,
"2020-02-25 01:03:00",50,0.57236332570842,0,0,
"2020-02-25 01:04:00",50,0.41877013769489,0,0,
"2020-02-25 01:05:00",50,0.70656832946927,0,0,
"2020-02-25 01:06:00",50,0.18954094151133,0,0,
"2020-02-25 01:07:00",50,0.071047213907373,0,0,
"2020-02-25 01:08:00",50,0.27065902730927,0,0,
"2020-02-25 01:09:00",50,0.33878719717582,0,0,
"2020-02-25 01:10:00",50,0.31780363785245,0,0,
"2020-02-25 01:11:00",50,0.25237215049209,0,0,
"2020-02-25 01:12:00",50,0.21249693127196,0,0,
